epoch,lr_g,lr_d,train_loss_g,train_loss_g_recon,train_loss_g_valid,train_loss_g_ctc,train_acc_g_valid,train_cer_gt,train_cer_recon,train_loss_d,train_acc_d_real,train_acc_d_fake,val_loss_g,val_loss_g_recon,val_loss_g_valid,val_loss_g_ctc,val_acc_g_valid,val_cer_gt,val_cer_recon,val_loss_d,val_acc_d_real,val_acc_d_fake,best_val_loss_so_far,is_best,epoch_time_sec
108,8.973026991000001e-05,8.973026991000001e-05,0.35529416328982305,0.22585521167830416,6.122264134256463,6.821631682546515,0.039473684210526314,0.11750868747108861,0.21052631578947367,0.08078103336064439,0.993421052631579,0.9605263157894737,0.4466615683502621,0.26548226674397785,11.053841590881348,7.06408887439304,0.0,0.0,0.0,0.06727633045779334,0.9027777777777778,1.0,0.44246647424168056,0,2494.0505516529083
109,8.964053964009001e-05,8.964053964009001e-05,0.3424087558922015,0.2200151485832114,5.6057485279284025,6.633612155914307,0.07236842105263158,0.09922458309876292,0.21052631578947367,0.17873514757344597,0.9375,0.9276315789473685,0.4309621883763207,0.27337876293394303,9.006181716918945,6.752161184946696,0.0,0.0,0.0,0.07369493755201499,0.9305555555555556,1.0,0.4309621883763207,1,2637.1250472068787
110,8.955089910044992e-05,8.955089910044992e-05,0.33816552632733393,0.21976322327789508,5.222848490664833,6.61738197427047,0.07105263165737453,0.0901300405201159,0.21052631578947367,0.16016067897802905,0.9572368421052632,0.9289473703033045,0.4261516597535875,0.26434729165501064,9.083994547526041,7.096442858378093,0.0,0.0,0.0,0.023116771286974352,1.0,1.0,0.4261516597535875,1,2724.805906057358
111,8.946134820134947e-05,8.946134820134947e-05,0.33592725898090164,0.22026830833209188,5.20703135038677,6.358863629792866,0.06578947368421052,0.10602619930317528,0.21052631578947367,0.16356828024512843,0.9473684210526315,0.9342105263157895,0.4451662434471978,0.2682405312856038,10.40921688079834,7.283354600270589,0.0,0.0,0.0,0.054475452854401536,0.9861111111111112,1.0,0.4261516597535875,0,2612.136133670807
112,8.937188685314812e-05,8.937188685314812e-05,0.3323813880744733,0.2163322842434833,5.333747386932373,6.271163212625604,0.05921052631578947,0.10457675237404673,0.21052631578947367,0.2038607873806828,0.9388157913559362,0.9407894736842105,0.43733879923820496,0.26731503672069973,10.267864651150173,6.734512646993001,0.0,0.0,0.0,0.07028056841550602,0.9722222222222222,1.0,0.4261516597535875,0,2760.697163581848
113,8.928251496629498e-05,8.928251496629498e-05,0.3271345072670987,0.21678792018639415,4.999138254868357,6.035520553588867,0.06644736857790697,0.10627302684282001,0.21052631578947367,0.14586246601845088,0.9513157888462669,0.9335526322063646,0.45265768965085346,0.2753552198410034,10.770970662434896,6.959275828467475,0.0,0.0,0.0,0.12373384978208277,0.9305555555555556,1.0,0.4261516597535875,0,2489.2584912776947
114,8.919323245132868e-05,8.919323245132868e-05,0.3229787898691077,0.2110572449470821,5.187459355906436,6.004695817043907,0.046052631578947366,0.0960413750849272,0.21052631578947367,0.12669067045575694,0.9473684210526315,0.9539473684210527,0.44552792443169487,0.27169765035311383,10.064240667555067,7.3187875217861595,0.0,0.0,0.0,0.018061847425997257,1.0,1.0,0.4261516597535875,0,2803.643923521042
115,8.910403921887735e-05,8.910403921887735e-05,0.32025311024565445,0.2139250110638769,4.865494702991686,5.767315713982833,0.0756578947368421,0.09677191470798693,0.21052631578947367,0.15811198498857648,0.9467105269432068,0.9243421052631579,0.440748843881819,0.2683383888668484,10.664799584282768,6.576245943705241,0.0,0.0,0.0,0.05049145401507202,0.9722222222222222,1.0,0.4261516597535875,0,2776.3329887390137
116,8.901493517965847e-05,8.901493517965847e-05,0.32007778475159093,0.21533372370820297,4.744487963224712,5.729918354435971,0.08223684210526316,0.10062340686195775,0.21052631578947367,0.18890232161471718,0.9375,0.9177631578947368,0.45731521977318657,0.27705927027596366,10.49585321214464,7.5297417640686035,0.0,0.0,0.0,0.20077863211433092,0.8888888888888888,1.0,0.4261516597535875,0,2807.1713559627533
117,8.892592024447881e-05,8.892592024447881e-05,0.3224734726705049,0.21367259323596954,5.047192008871781,5.832895906347978,0.04276315789473684,0.10425990035659388,0.21052631578947367,0.1233413401795061,0.9671052631578947,0.9572368421052632,0.4794232514169481,0.29242821203337777,10.792598830329048,7.906905598110622,0.0,0.0,0.0,0.13314894617845616,0.9583333333333334,1.0,0.4261516597535875,0,2738.9349687099457
118,8.883699432423433e-05,8.883699432423433e-05,0.33106500224063273,0.22031995889387632,5.03928111728869,6.035223182878997,0.06447368428895348,0.1202587642167744,0.21052631578947367,0.20284876296002613,0.9453947387243572,0.9355263176717257,0.4691549042860667,0.28601906365818447,10.242523405287,8.071060922410753,0.006944444444444444,0.0,0.0,0.05570469667307205,0.9861111111111112,0.9930555555555556,0.4261516597535875,0,2883.8304731845856
119,9e-05,9e-05,0.30665312158434016,0.21544330684762253,4.532555617784199,4.588426163322048,0.08552631578947369,0.11337933414860775,0.21052631578947367,0.20647266899284564,0.930921052631579,0.9144736842105263,0.41412177350785995,0.2712072796291775,9.706505669487846,4.584944248199463,0.0,0.0,0.0,0.03794943282587661,1.0,1.0,0.41412177350785995,1,1089.0290603637695
120,8.991000000000001e-05,8.991000000000001e-05,0.29342161197411387,0.20393309389290057,4.748408417952688,4.20044375720777,0.06776315797316401,0.09999051690101624,0.21052631578947367,0.16599070261183538,0.9585526334611993,0.932236843987515,0.40365342299143475,0.2595130254824956,10.039597670237223,4.37444175614251,0.0,0.0,0.0,0.10178178476376666,0.9444444444444444,1.0,0.40365342299143475,1,1084.9099752902985
121,8.982009000000001e-05,8.982009000000001e-05,0.28764286480451884,0.2002549038121575,4.52911639213562,4.209679729060123,0.06118421060474295,0.0905268364831021,0.21052631578947367,0.17181316449453957,0.9506578947368421,0.9388157913559362,0.40679951508839923,0.25750961071915096,10.509739028082954,4.419251653883192,0.0,0.0,0.0,0.0243381362201439,0.9861111111111112,1.0,0.40365342299143475,0,1060.0374884605408
122,8.973026991000001e-05,8.973026991000001e-05,0.2872955689304753,0.1976030657165929,4.849279428783216,4.119971325522975,0.0546052632363219,0.09057828627134624,0.21052631578947367,0.15018880053570396,0.9539473684210527,0.9453947387243572,0.418116870853636,0.2646002405219608,10.938908788892958,4.412754853566487,0.0,0.0,0.0,0.04959531583719783,0.9444444444444444,1.0,0.40365342299143475,0,1050.8954226970673
123,8.964053964009001e-05,8.964053964009001e-05,0.28028273111895513,0.19192303011291906,4.75438286128797,4.081587628314369,0.07302631594632801,0.11141754137842279,0.21052631578947367,0.19650101249939517,0.944078947368421,0.9269736848379436,0.40602905882729423,0.2629592352443271,9.905829853481716,4.4011517895592585,0.006944444444444444,0.0,0.0,0.05582503149182432,0.9027777777777778,0.9930555555555556,0.40365342299143475,0,999.7316331863403
124,8.955089910044992e-05,8.955089910044992e-05,0.27245731024365677,0.1901055174438577,4.17155815425672,4.063621194739091,0.13092105325899625,0.10780810996105797,0.21052631578947367,0.2524047674317109,0.9059210545138309,0.8690789467410037,0.4071423676278856,0.2635848687754737,10.064049190945095,4.291700998942058,0.0,0.0,0.0,0.10264464012450641,0.9444444444444444,1.0,0.40365342299143475,0,1012.0439417362213
126,9e-05,9e-05,0.27633032830137955,0.19257406576683647,4.336158815183137,4.039467497875816,0.09276315805159117,0.11337933414860775,0.21052631578947367,0.20552378226267665,0.944078947368421,0.9072368427326805,0.41567915346887374,0.2675940857993232,10.367981486850315,4.440525796678331,0.0,0.0,0.0,0.05712342645145125,0.9861111111111112,1.0,0.41567915346887374,1,1161.2712562084198
127,8.991000000000001e-05,8.991000000000001e-05,0.2845672823880848,0.1942552453593204,4.998842553088539,4.032361080771999,0.09473684273268047,0.09999051690101624,0.21052631578947367,0.1724965689997924,0.9539473684210527,0.9052631572673195,0.417615681886673,0.27170637249946594,10.072950681050619,4.517981211344401,0.0,0.0,0.0,0.05129330002495812,1.0,1.0,0.41567915346887374,0,1339.928134918213
128,8.982009000000001e-05,8.982009000000001e-05,0.2701057383888646,0.18675856762810758,4.331579609921104,4.003137764177825,0.06907894736842106,0.11036919606359381,0.21052631578947367,0.16075511659054378,0.9572368421052632,0.930921052631579,0.42590368456310695,0.2724388274881575,10.969724761115181,4.376761409971449,0.0,0.0,0.0,0.04934318663759364,0.9722222222222222,1.0,0.41567915346887374,0,1251.6282308101654
129,8.973026991000001e-05,8.973026991000001e-05,0.27575688142525523,0.1903190581422103,4.5694950003373,3.974287560111598,0.08552631578947369,0.11750868747108861,0.21052631578947367,0.20867042086626353,0.9289473703033045,0.9144736842105263,0.4262419508563148,0.269494460688697,11.317980978224012,4.356768502129449,0.0,0.0,0.0,0.16595396916899416,0.8194444444444444,1.0,0.41567915346887374,0,1080.964141368866
130,8.964053964009001e-05,8.964053964009001e-05,0.2780942838442953,0.18982997615086405,4.832146719882362,3.9942845043383146,0.07105263165737453,0.09922458309876292,0.21052631578947367,0.17284841600217318,0.9407894736842105,0.9289473703033045,0.4291803505685594,0.26960305704010856,11.64559523264567,4.312134424845378,0.0,0.0,0.0,0.036561499918914504,0.9722222222222222,1.0,0.41567915346887374,0,1115.3647646903992
131,8.955089910044992e-05,8.955089910044992e-05,0.2782311933605294,0.18935860379746086,4.877631701921162,4.009628057479858,0.09210526315789473,0.10780810996105797,0.21052631578947367,0.19416546547099164,0.9276315789473685,0.9078947368421053,0.4310467110739814,0.26910508341259426,11.892636193169487,4.301526758405897,0.0,0.0,0.0,0.18812667433586386,0.8611111111111112,1.0,0.41567915346887374,0,1208.5244634151459
132,8.946134820134947e-05,8.946134820134947e-05,0.27174886041565943,0.1853771586167185,4.6447586887761165,3.99241220323663,0.06578947368421052,0.10602619930317528,0.21052631578947367,0.17122858919595418,0.9506578947368421,0.9342105263157895,0.426510837343004,0.2719598710536957,11.173622343275282,4.2814746432834205,0.0,0.0,0.0,0.09070285595953465,0.9027777777777778,1.0,0.41567915346887374,0,1084.059905052185
133,8.937188685314812e-05,8.937188685314812e-05,0.270967235690669,0.18475280702114105,4.635645464846962,3.9857979197251168,0.11447368483794362,0.10457675237404673,0.21052631578947367,0.2645873270536724,0.9006578953642594,0.8855263151620564,0.4150344166490767,0.26415283812416923,10.698712242974175,4.389446205563015,0.0,0.0,0.0,0.01926473627746519,1.0,1.0,0.4150344166490767,1,1039.037389755249
134,8.928251496629498e-05,8.928251496629498e-05,0.26336453227620377,0.18381817011456741,3.991492484745226,3.963143925917776,0.10855263157894737,0.10627302684282001,0.21052631578947367,0.2568432582836402,0.919078949250673,0.8914473684210527,0.4209161831272973,0.2676303717825148,10.998630205790201,4.32995178964403,0.0,0.0,0.0,0.09973074547532532,0.9305555555555556,1.0,0.4150344166490767,0,1026.3591125011444
135,8.919323245132868e-05,8.919323245132868e-05,0.265000509588342,0.18023607919090673,4.540023326873779,3.936419938739977,0.08815789536425941,0.0960413750849272,0.21052631578947367,0.15321976613057287,0.9638157894736842,0.9118421046357406,0.4444734553496043,0.27447014384799534,12.528506384955513,4.471825546688503,0.0,0.0,0.0,0.06775837267438571,0.9861111111111112,1.0,0.4150344166490767,0,1078.7629354000092
136,8.910403921887735e-05,8.910403921887735e-05,0.2685106098651886,0.18263340859036697,4.581066407655415,4.006654149607608,0.08421052639421664,0.09677191470798693,0.21052631578947367,0.18672859394236616,0.9243421052631579,0.9157894755664625,0.442950533496009,0.275935838619868,12.196510526869032,4.504959450827704,0.0,0.0,0.0,0.04887677568735348,0.9861111111111112,1.0,0.4150344166490767,0,1053.245570898056
137,8.901493517965847e-05,8.901493517965847e-05,0.26767127372716604,0.18480119109153748,4.322421349977192,3.964587186512194,0.10657894768212971,0.10062340686195775,0.21052631578947367,0.23540645171152919,0.9243421052631579,0.8934210538864136,0.43043601512908936,0.2695141401555803,11.714688618977865,4.37749965985616,0.0,0.0,0.0,0.1253503661395775,0.8888888888888888,1.0,0.4150344166490767,0,1065.0845885276794
138,8.892592024447881e-05,8.892592024447881e-05,0.2586010412165993,0.17793154481210208,4.123478826723601,3.9434705658962854,0.13881578963053853,0.10425990035659388,0.21052631578947367,0.31431401873889725,0.8710526322063646,0.8611842111537331,0.40653790367974174,0.26589609185854596,9.667914390563965,4.396267467074924,0.0,0.0,0.0,0.1609720970607466,0.9166666666666666,1.0,0.40653790367974174,1,1145.5002813339233
139,8.883699432423433e-05,8.883699432423433e-05,0.25416182295272227,0.17626360764628962,3.8097568060222424,3.980064592863384,0.11315789505055077,0.1202587642167744,0.21052631578947367,0.2486426042098748,0.8980263157894737,0.8868421065179926,0.42430628339449566,0.27297428250312805,10.671714782714844,4.461485412385729,0.0,0.0,0.0,0.07508198689255449,0.9583333333333334,1.0,0.40653790367974174,0,1030.7942357063293
140,8.87481573299101e-05,8.87481573299101e-05,0.259798537743719,0.17795352324059135,4.2274008926592375,3.9571005796131336,0.08223684210526316,0.09461395207204316,0.21052631578947367,0.19100542464538625,0.9506578947368421,0.9177631578947368,0.4295425017674764,0.26977502803007763,11.699927224053276,4.276820792092217,0.0,0.0,0.0,0.17055450483328766,0.8611111111111112,1.0,0.40653790367974174,0,1069.3278069496155
141,8.865940917258018e-05,8.865940917258018e-05,0.263199087820555,0.17795782732336143,4.530394503944798,3.993731686943456,0.05921052631578947,0.1262388731303968,0.21052631578947367,0.15690399706363678,0.9421052650401467,0.9407894736842105,0.44684918721516925,0.2704058322641585,13.197821935017904,4.4465140501658125,0.0,0.0,0.0,0.17260122175017992,0.875,1.0,0.40653790367974174,0,1083.0724785327911
142,8.85707497634076e-05,8.85707497634076e-05,0.26205153684867055,0.17695588422449013,4.503457282718859,4.006108045578003,0.10065789481526927,0.1183577117167021,0.21052631578947367,0.28812747605537115,0.9026315808296204,0.8993421071454099,0.4248773985438877,0.26522093680169845,11.610342979431152,4.355303499433729,0.0,0.0,0.0,0.04838167312037614,0.9861111111111112,1.0,0.40653790367974174,0,1075.5747056007385
143,8.848217901364418e-05,8.848217901364418e-05,0.2550467778193323,0.17703222444182948,3.8441670693849264,3.95728820248654,0.125,0.08388900756835938,0.21052631578947367,0.25301027141119303,0.9000000012548346,0.875,0.4314662549230788,0.27660875850253636,11.078211890326607,4.407538334528605,0.0,0.0,0.0,0.2538337649570571,0.875,1.0,0.40653790367974174,0,1048.75208735466
144,8.839369683463054e-05,8.839369683463054e-05,0.2510193413809726,0.17409680156331314,3.719153253655685,3.973100461457905,0.1223684212094859,0.12017065914053666,0.21052631578947367,0.25089645934732335,0.9210526315789473,0.8776315795747858,0.41783714956707424,0.2634017616510391,10.978381792704264,4.4651572704315186,0.0,0.0,0.0,0.07487002806738019,0.9722222222222222,1.0,0.40653790367974174,0,1094.749567747116
145,8.830530313779591e-05,8.830530313779591e-05,0.2474094088140287,0.16903237449495415,3.9069392681121826,3.9307641104647986,0.09078947376263768,0.08756176735225477,0.21052631578947367,0.226499227316756,0.9473684210526315,0.9092105281980414,0.4294624560409122,0.2716011189752155,11.374210569593641,4.411924097273085,0.0,0.0,0.0,0.03653872975458702,0.9861111111111112,1.0,0.40653790367974174,0,1077.8608968257904
146,8.821699783465812e-05,8.821699783465812e-05,0.26298247748299647,0.17755141540577538,4.607012798911647,3.936093305286608,0.07171052694320679,0.0941706613490456,0.21052631578947367,0.15822871774435043,0.9605263157894737,0.9282894730567932,0.44052252504560685,0.27443497048483956,12.264727486504448,4.3440277046627465,0.0,0.0,0.0,0.026356850388563342,1.0,1.0,0.40653790367974174,0,1050.7779750823975
147,8.812878083682346e-05,8.812878083682346e-05,0.26275162006679337,0.17550406252083026,4.80254770580091,3.9222082338835063,0.08750000007842716,0.12813257073101245,0.21052631578947367,0.20061611403760157,0.930921052631579,0.9125000018822519,0.43372541666030884,0.27272238334019977,11.774725066290962,4.325579060448541,0.0,0.0,0.0,0.10359960701316595,0.9583333333333334,1.0,0.40653790367974174,0,1022.2311494350433
148,8.804065205598663e-05,8.804065205598663e-05,0.25582988481772573,0.17408525002630135,4.188690172998529,3.9857735633850098,0.06973684226211749,0.09365370085364894,0.21052631578947367,0.23019400003709292,0.9223684229348835,0.9302631585221541,0.4344405366314782,0.2672429184118907,12.24497742123074,4.47478453318278,0.0,0.0,0.0,0.09984884623231159,0.9027777777777778,1.0,0.40653790367974174,0,1097.2177164554596
149,8.795261140393064e-05,8.795261140393064e-05,0.25817207992076874,0.17651483730265968,4.195518594039114,3.9702059720691882,0.08947368436738064,0.10673491264644422,0.21052631578947367,0.21748696346031993,0.9243421052631579,0.910526316416891,0.44080732266108197,0.2750651405917274,12.301673465304905,4.272546052932739,0.0,0.0,0.0,0.18417656649318007,0.8055555555555556,1.0,0.40653790367974174,0,1092.3938574790955
150,8.786465879252671e-05,8.786465879252671e-05,0.25251845780171844,0.17242905654405294,4.054960915916844,3.953979165930497,0.09868421052631579,0.0986684262752533,0.21052631578947367,0.25204543259583023,0.9006578953642594,0.9013157894736842,0.4349891311592526,0.27705059117741054,11.473485310872396,4.320368395911323,0.0,0.0,0.0,0.05933550191629264,0.9861111111111112,1.0,0.40653790367974174,0,1043.5013678073883
151,8.777679413373419e-05,8.777679413373419e-05,0.24515007671556974,0.1674494876673347,3.8618665619900354,3.9081927098725973,0.08486842168004889,0.09797270047037225,0.21052631578947367,0.1924210167244861,0.9401315795747858,0.9151315783199511,0.4481428497367435,0.2768072254127926,12.791433758205837,4.3421286476982965,0.0,0.0,0.0,0.14358896671587396,0.8888888888888888,1.0,0.40653790367974174,0,1070.5922887325287
152,8.768901733960045e-05,8.768901733960045e-05,0.24914832413196564,0.1683955176880485,4.147351490823846,3.9279298029447856,0.08421052639421664,0.10128598621017054,0.21052631578947367,0.19155051441569076,0.9473684210526315,0.9157894755664625,0.44055775470203823,0.269739309946696,12.777189254760742,4.3046560817294655,0.0,0.0,0.0,0.14255436872028643,0.875,1.0,0.40653790367974174,0,1089.3784000873566
153,8.760132832226085e-05,8.760132832226085e-05,0.25335953110142756,0.16928199639445857,4.489087104797363,3.9186666011810303,0.07236842105263158,0.09890804165288021,0.21052631578947367,0.20431179866978996,0.9276315789473685,0.9276315789473685,0.44262784057193333,0.27106443378660416,12.51315434773763,4.643186463250054,0.0,0.0,0.0,0.21955037743060124,0.9027777777777778,1.0,0.40653790367974174,0,1103.611221075058
154,8.751372699393859e-05,8.751372699393859e-05,0.25203083063426773,0.16924523209270678,4.344553997642116,3.934005900433189,0.08421052639421664,0.12029366901046351,0.21052631578947367,0.25695399626305226,0.9243421052631579,0.9157894755664625,0.43228749765290153,0.27616162763701546,11.268789715237087,4.3437975777520075,0.0,0.0,0.0,0.038511444659282766,0.9861111111111112,1.0,0.40653790367974174,0,1078.745297908783
155,8.742621326694464e-05,8.742621326694464e-05,0.245049376236765,0.16657047757976934,3.942286918037816,3.9056029947180497,0.11381578955211137,0.08286346887287341,0.21052631578947367,0.27434361529977697,0.8980263157894737,0.8861842124085677,0.4211238423983256,0.26759758757220375,10.92238320244683,4.430242591434055,0.0,0.0,0.0,0.04920845587427417,0.9861111111111112,1.0,0.40653790367974174,0,1082.76922249794
156,8.73387870536777e-05,8.73387870536777e-05,0.24102571136073062,0.16418634276641042,3.8025334508795487,3.8814033081657007,0.12697368428895348,0.12411887237900182,0.21052631578947367,0.32160896415773194,0.9157894755664625,0.8730263176717257,0.43791762987772626,0.2794131636619568,11.42808755238851,4.422359625498454,0.0,0.0,0.0,0.2811931495865186,0.7083333333333334,1.0,0.40653790367974174,0,1063.6475641727448
157,8.725144826662401e-05,8.725144826662401e-05,0.2387549986964778,0.16355330300958534,3.622326129361203,3.8978438251896907,0.10526315789473684,0.1158560059572521,0.21052631578947367,0.29626432649399104,0.8743421058905753,0.8947368421052632,0.42730600304073757,0.2715842326482137,11.154501385158962,4.417675707075331,0.0,0.0,0.0,0.11600344809186128,0.9305555555555556,1.0,0.40653790367974174,0,1116.6818764209747
158,8.716419681835738e-05,8.716419681835738e-05,0.2355496381458483,0.1616100378726658,3.5043889095908716,3.889571039300216,0.10197368421052631,0.10409863057889436,0.21052631578947367,0.21278240061119982,0.9539473684210527,0.8980263157894737,0.43111663725641036,0.2710539036326938,11.467596054077148,4.53867785135905,0.0,0.0,0.0,0.2651087674829695,0.7361111111111112,1.0,0.40653790367974174,0,1121.2506403923035
159,8.707703262153902e-05,8.707703262153902e-05,0.2358836868875905,0.1598194657187713,3.712390134209081,3.894031988947015,0.08421052639421664,0.10814632083240308,0.21052631578947367,0.18387607837978162,0.9355263176717257,0.9157894755664625,0.4373149010870192,0.26601899332470363,12.575263341267904,4.554327487945557,0.0,0.0,0.0,0.20000370679837134,0.9027777777777778,1.0,0.40653790367974174,0,1094.247047662735
160,8.698995558891749e-05,8.698995558891749e-05,0.2388069002251876,0.1603592187166214,3.9194686036360893,3.9252998703404476,0.06907894736842106,0.10897276746599298,0.21052631578947367,0.1973113001961457,0.9342105263157895,0.930921052631579,0.4384777413474189,0.265737470653322,12.676613701714409,4.597413486904568,0.0,0.0,0.0,0.10238998879988988,0.8888888888888888,1.0,0.40653790367974174,0,1083.8167831897736
161,8.690296563332858e-05,8.690296563332858e-05,0.24560658633708954,0.16395111460434764,4.2734396332188656,3.8921079886587044,0.08223684210526316,0.09742156925954316,0.21052631578947367,0.1769008781564863,0.9342105263157895,0.9177631578947368,0.4546237157450782,0.27474935518370736,13.418034023708767,4.569402429792616,0.0,0.0,0.0,0.1121670342464414,0.9027777777777778,1.0,0.40653790367974174,0,1111.0351943969727
162,8.681606266769524e-05,8.681606266769524e-05,0.2499412400157828,0.16503016572249563,4.524255238081279,3.966852351238853,0.06907894736842106,0.09531896679024947,0.21052631578947367,0.18039924416102862,0.9539473684210527,0.930921052631579,0.4435172412130568,0.26792261335584855,13.024557007683647,4.534906917148167,0.0,0.0,0.0,0.0813751874698533,0.9444444444444444,1.0,0.40653790367974174,0,1094.3231143951416
163,8.672924660502755e-05,8.672924660502755e-05,0.2467390055719175,0.16513840932595103,4.285411056719329,3.8746489976581775,0.08223684210526316,0.114143032776682,0.21052631578947367,0.2109110012258354,0.919078949250673,0.9177631578947368,0.44531801011827254,0.2743922670682271,12.625878757900661,4.466695573594835,0.0,0.0,0.0,0.2292542060216268,0.8333333333333334,1.0,0.40653790367974174,0,1086.3370580673218
164,8.664251735842253e-05,8.664251735842253e-05,0.24036911600514463,0.16137988081103877,3.969907333976344,3.9290164646349455,0.15657894744684822,0.08880732404558282,0.21052631578947367,0.36660623471987874,0.8730263176717257,0.8434210545138309,0.4460493094391293,0.27973228693008423,12.042965994940865,4.588736931482951,0.0,0.0,0.0,0.31509230596323806,0.75,1.0,0.40653790367974174,0,1080.6945912837982
165,8.655587484106411e-05,8.655587484106411e-05,0.23797844742473803,0.1616533963303817,3.692542465109574,3.9399628764704655,0.1223684212094859,0.10885770854197051,0.21052631578947367,0.26632040111642136,0.9059210545138309,0.8776315795747858,0.4361402524842156,0.27622418271170723,11.517583423190647,4.474023183186849,0.0,0.0,0.0,0.11751765307659905,0.9027777777777778,1.0,0.40653790367974174,0,1125.7107255458832
166,8.646931896622304e-05,8.646931896622304e-05,0.23842017979998337,0.1608596350017347,3.807161946045725,3.9488928945440995,0.09868421052631579,0.10443538741061562,0.21052631578947367,0.2448595170127718,0.8947368421052632,0.9013157894736842,0.4360106686751048,0.2711247305075328,12.117752181159126,4.370842350853814,0.0,0.0,0.0,0.10123256355937985,0.8472222222222222,1.0,0.40653790367974174,0,1090.7095341682434
167,8.638284964725681e-05,8.638284964725681e-05,0.23698683083057404,0.15856948181202538,3.9472981252168355,3.8944367358559058,0.11710526323632191,0.10333273442167985,0.21052631578947367,0.2620559711205332,0.9177631578947368,0.8828947387243572,0.43785866101582843,0.27218298117319745,12.054474618699816,4.513093842400445,0.0,0.0,0.0,0.06207741248524851,0.9861111111111112,1.0,0.40653790367974174,0,1100.5143716335297
168,8.629646679760955e-05,8.629646679760955e-05,0.23935841259203458,0.1591086960152576,4.099726852617766,3.9252450340672542,0.12631578978739286,0.1157156040793971,0.21052631578947367,0.2316561294229407,0.930921052631579,0.8736842117811504,0.4448531104458703,0.26964641610781354,13.091105884975857,4.4295645289950905,0.0,0.0,0.0,0.2742904863423771,0.7777777777777778,1.0,0.40653790367974174,0,1083.4842250347137
169,8.621017033081193e-05,8.621017033081193e-05,0.23967497835033819,0.16030153161601016,3.996807387000636,3.940537402504369,0.11381578955211137,0.08676777701628835,0.21052631578947367,0.3545250994594474,0.8861842124085677,0.8861842124085677,0.4317813681231605,0.27728737394014996,10.935284508599175,4.514115677939521,0.0,0.0,0.0,0.1316010198659367,0.9305555555555556,1.0,0.40653790367974174,0,1080.4582903385162
170,8.612396016048111e-05,8.612396016048111e-05,0.23187422595526042,0.1556853965709084,3.701307121076082,3.917575798536602,0.09934210542001222,0.08995809680537174,0.21052631578947367,0.2139818735028568,0.9210526315789473,0.9006578953642594,0.44391507241461015,0.2743678291638692,12.317823515997993,4.636901007758246,0.0,0.0,0.0,0.09123562193579143,0.9444444444444444,1.0,0.40653790367974174,0,1069.3332614898682
171,8.603783620032063e-05,8.603783620032063e-05,0.23684006929397583,0.15769849090199722,3.987680723792628,3.9264773444125525,0.046052631578947366,0.10408760215106763,0.21052631578947367,0.14317477121949196,0.9638157894736842,0.9539473684210527,0.45395250121752423,0.275551395283805,13.280950334337023,4.559160391489665,0.0,0.0,0.0,0.08475646728442775,0.9722222222222222,1.0,0.40653790367974174,0,1038.81165933609
172,8.595179836412031e-05,8.595179836412031e-05,0.2429012185648868,0.15854826255848534,4.530148895163285,3.905146887427882,0.06907894736842106,0.10670011608224166,0.21052631578947367,0.1705179775231763,0.9572368421052632,0.930921052631579,0.45869776606559753,0.28103135691748726,13.339811007181803,4.426829814910889,0.0,0.0,0.0,0.06176731425027052,1.0,1.0,0.40653790367974174,0,1081.6437792778015
173,8.58658465657562e-05,8.58658465657562e-05,0.24625822117454127,0.15957189704242505,4.719402652037771,3.9492301815434505,0.08223684210526316,0.08102879712456151,0.21052631578947367,0.19671619722717687,0.919078949250673,0.9177631578947368,0.4542569915453593,0.28578803274366593,12.340273645189074,4.5066225793626575,0.0,0.0,0.0,0.09472613052154581,0.9444444444444444,1.0,0.40653790367974174,0,1067.9503104686737
174,8.577998071919043e-05,8.577998071919043e-05,0.2378338834172801,0.1590378723646465,3.959313756541202,3.920287747132151,0.10526315789473684,0.10124374220245763,0.21052631578947367,0.2043953573233203,0.9421052650401467,0.8947368421052632,0.44871873325771755,0.27432283759117126,12.738905588785807,4.700684123569065,0.0,0.0,0.0,0.09748790206180678,0.9583333333333334,1.0,0.40653790367974174,0,1090.5956628322601
175,8.569420073847124e-05,8.569420073847124e-05,0.23910313609399295,0.15731354685206161,4.3045822319231535,3.8743770122528076,0.06578947368421052,0.11442596347708452,0.21052631578947367,0.16649756580591202,0.9407894736842105,0.9342105263157895,0.4644816782739427,0.28029390507274204,13.649783770243326,4.768993695576985,0.0,0.0,0.0,0.05725019143169953,0.9861111111111112,1.0,0.40653790367974174,0,1115.4875314235687
176,8.560850653773276e-05,8.560850653773276e-05,0.24786147867378436,0.16107444778869026,4.723454337371023,3.955248920541061,0.12039473692053243,0.10460974981910304,0.21052631578947367,0.29159167840292577,0.8907894743116278,0.8796052650401467,0.4347594082355499,0.2758820785416497,11.198266135321724,4.689467483096653,0.0,0.0,0.0,0.4805339922507604,0.6527777777777778,1.0,0.40653790367974174,0,1129.632749080658
177,8.552289803119503e-05,8.552289803119503e-05,0.2376833699251476,0.15879994081823448,3.9765614584872595,3.9117819384524695,0.15460526315789475,0.11654722376873619,0.21052631578947367,0.39226040165675313,0.8447368427326805,0.8453947368421053,0.4282144871022966,0.2757447163263957,10.680557568868002,4.56641944249471,0.0,0.0,0.0,0.14371216048796973,0.875,1.0,0.40653790367974174,0,1044.603579044342
